事故類型及型態子類別名稱,發生年度,發生月份,發生日期,處理單位名稱警局層,發生地點,天候名稱,道路類別-第1當事者-名稱,當事者順位,當事者區分-類別-大類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,肇因研判子類別名稱-主要,肇事逃逸類別名稱-是否肇逃
撞路樹、電桿,2022,6.0,20220608.0,臺南市政府警察局,臺南市柳營區東昇里台1線294.3公里第572417號燈桿-附近,晴,市區道路,2.0,,無或物(動物、堆置物),-1.0,未注意車前狀態,否
同向擦撞,2022,6.0,20220609.0,國道公路警察局,南投縣南投市國道3號 226公里800.0公尺處北側向中線,陰,國道,1.0,小客車,男,18.0,酒醉(後)駕駛失控,是
同向擦撞,2022,6.0,20220609.0,國道公路警察局,南投縣南投市國道3號 226公里800.0公尺處北側向中線,陰,國道,2.0,半聯結車,男,33.0,酒醉(後)駕駛失控,否
同向擦撞,2022,6.0,20220609.0,國道公路警察局,南投縣南投市國道3號 226公里800.0公尺處北側向中線,陰,國道,3.0,半聯結車,男,63.0,酒醉(後)駕駛失控,否
同向擦撞,2022,6.0,20220609.0,國道公路警察局,南投縣南投市國道3號 226公里800.0公尺處北側向中線,陰,國道,4.0,,無或物(動物、堆置物),-1.0,酒醉(後)駕駛失控,否
同向擦撞,2022,6.0,20220609.0,國道公路警察局,南投縣南投市國道3號 226公里800.0公尺處北側向中線,陰,國道,5.0,大貨車,男,52.0,酒醉(後)駕駛失控,否
同向擦撞,2022,6.0,20220609.0,國道公路警察局,南投縣南投市國道3號 226公里800.0公尺處北側向中線,陰,國道,6.0,大貨車,男,43.0,酒醉(後)駕駛失控,否
同向擦撞,2022,6.0,20220609.0,國道公路警察局,南投縣南投市國道3號 226公里800.0公尺處北側向中線,陰,國道,7.0,小客車,男,25.0,酒醉(後)駕駛失控,否
同向擦撞,2022,6.0,20220609.0,國道公路警察局,南投縣南投市國道3號 226公里800.0公尺處北側向中線,陰,國道,8.0,小客車,男,24.0,酒醉(後)駕駛失控,否
同向擦撞,2022,6.0,20220609.0,國道公路警察局,南投縣南投市國道3號 226公里800.0公尺處北側向中線,陰,國道,9.0,人,男,27.0,酒醉(後)駕駛失控,否
側撞,2022,6.0,20220609.0,新竹市警察局,新竹市香山區牛埔北路與牛埔北路171巷,陰,市區道路,1.0,機車,女,80.0,違反特定標誌(線)禁制,否
側撞,2022,6.0,20220609.0,新竹市警察局,新竹市香山區牛埔北路與牛埔北路171巷,陰,市區道路,2.0,機車,男,30.0,違反特定標誌(線)禁制,否
撞路樹、電桿,2022,6.0,20220609.0,桃園市政府警察局,桃園市龜山區大湖路燈桿0814274號前0.0公尺附近,陰,市區道路,1.0,機車,男,41.0,其他引起事故之違規或不當行為,否
撞路樹、電桿,2022,6.0,20220609.0,桃園市政府警察局,桃園市龜山區大湖路燈桿0814274號前0.0公尺附近,陰,市區道路,2.0,,無或物(動物、堆置物),-1.0,其他引起事故之違規或不當行為,否
撞路樹、電桿,2022,6.0,20220609.0,桃園市政府警察局,桃園市龜山區大湖路燈桿0814274號前0.0公尺附近,陰,市區道路,3.0,軍車,男,20.0,其他引起事故之違規或不當行為,否
側撞,2022,6.0,20220610.0,臺南市政府警察局,臺南市永康區崑大路口 / 臺南市永康區大灣路口,晴,市區道路,1.0,小客車,男,32.0,未依規定讓車,否
側撞,2022,6.0,20220610.0,臺南市政府警察局,臺南市永康區崑大路口 / 臺南市永康區大灣路口,晴,市區道路,2.0,機車,男,62.0,未依規定讓車,否
衝出路外,2022,6.0,20220610.0,南投縣政府警察局,南投縣魚池鄉台21線 59.8公里,晴,省道,1.0,機車,男,45.0,超速失控,否
衝出路外,2022,6.0,20220610.0,南投縣政府警察局,南投縣魚池鄉台21線 59.8公里,晴,省道,2.0,,無或物(動物、堆置物),-1.0,超速失控,否
撞橋樑、建築物,2022,6.0,20220610.0,新竹縣政府警察局,新竹縣竹東鎮員山路46號前,晴,市區道路,1.0,機車,男,84.0,不明原因肇事,否
撞橋樑、建築物,2022,6.0,20220610.0,新竹縣政府警察局,新竹縣竹東鎮員山路46號前,晴,市區道路,2.0,,無或物(動物、堆置物),-1.0,不明原因肇事,否
側撞,2022,6.0,20220610.0,桃園市政府警察局,桃園市新屋區中山東路二段口 / 桃園市新屋區福洲三街口,陰,市區道路,1.0,小客車,男,59.0,右轉彎未依規定,否
側撞,2022,6.0,20220610.0,桃園市政府警察局,桃園市新屋區中山東路二段口 / 桃園市新屋區福洲三街口,陰,市區道路,2.0,機車,女,25.0,右轉彎未依規定,否
路口交岔撞,2022,6.0,20220611.0,彰化縣警察局,彰化縣北斗鎮新政里光復路 / 彰化縣北斗鎮新政里文苑路1段,晴,村里道路,1.0,小客車,男,37.0,未依規定讓車,否
路口交岔撞,2022,6.0,20220611.0,彰化縣警察局,彰化縣北斗鎮新政里光復路 / 彰化縣北斗鎮新政里文苑路1段,晴,村里道路,2.0,機車,女,67.0,未依規定讓車,否
側撞,2022,6.0,20220611.0,高雄市政府警察局,高雄市鼓山區九如四路 / 高雄市鼓山區建榮路,晴,市區道路,1.0,機車,男,68.0,左轉彎未依規定,否
側撞,2022,6.0,20220611.0,高雄市政府警察局,高雄市鼓山區九如四路 / 高雄市鼓山區建榮路,晴,市區道路,2.0,小貨車(含客、貨兩用),男,47.0,左轉彎未依規定,否
穿越道路中,2022,6.0,20220611.0,彰化縣警察局,彰化縣和美鎮新庄里東發路 / 彰化縣和美鎮新庄里東發路,雨,村里道路,1.0,人,男,91.0,穿越道路未注意左右來車,否
穿越道路中,2022,6.0,20220611.0,彰化縣警察局,彰化縣和美鎮新庄里東發路 / 彰化縣和美鎮新庄里東發路,雨,村里道路,2.0,小客車,男,30.0,穿越道路未注意左右來車,否
撞交通島,2022,6.0,20220612.0,彰化縣警察局,彰化縣彰化市崙平里中華西路199-3號前0.0公尺,雨,村里道路,1.0,機車,男,19.0,不明原因肇事,否
撞交通島,2022,6.0,20220612.0,彰化縣警察局,彰化縣彰化市崙平里中華西路199-3號前0.0公尺,雨,村里道路,2.0,,無或物(動物、堆置物),0.0,不明原因肇事,否
路上翻車、摔倒,2022,6.0,20220612.0,彰化縣警察局,彰化縣福興鄉元中村番花路1段717號前0.0公尺,晴,其他,1.0,慢車,男,39.0,未注意車前狀態,否
路上翻車、摔倒,2022,6.0,20220612.0,彰化縣警察局,彰化縣福興鄉元中村番花路1段717號前0.0公尺,晴,其他,2.0,,無或物(動物、堆置物),0.0,未注意車前狀態,否
撞路樹、電桿,2022,6.0,20220613.0,宜蘭縣政府警察局,宜蘭縣壯圍鄉中央路3段電桿(中央69E9878GA68)),晴,市區道路,1.0,小客車,男,45.0,未注意車前狀態,否
撞路樹、電桿,2022,6.0,20220613.0,宜蘭縣政府警察局,宜蘭縣壯圍鄉中央路3段電桿(中央69E9878GA68)),晴,市區道路,2.0,,無或物(動物、堆置物),-1.0,未注意車前狀態,否
衝出路外,2022,6.0,20220613.0,臺南市政府警察局,臺南市鹽水區岸內里電桿汫水高幹17號旁(蔦松路路段),晴,市區道路,1.0,機車,女,85.0,不明原因肇事,否
衝出路外,2022,6.0,20220613.0,臺南市政府警察局,臺南市鹽水區岸內里電桿汫水高幹17號旁(蔦松路路段),晴,市區道路,2.0,,無或物(動物、堆置物),-1.0,不明原因肇事,否
側撞,2022,6.0,20220613.0,宜蘭縣政府警察局,宜蘭縣礁溪鄉礁溪路3段80號前0.0公尺,晴,市區道路,1.0,機車,男,81.0,左轉彎未依規定,否
側撞,2022,6.0,20220613.0,宜蘭縣政府警察局,宜蘭縣礁溪鄉礁溪路3段80號前0.0公尺,晴,市區道路,2.0,小客車,女,45.0,左轉彎未依規定,否
側撞,2022,6.0,20220613.0,宜蘭縣政府警察局,宜蘭縣礁溪鄉礁溪路3段80號前0.0公尺,晴,市區道路,3.0,人,女,79.0,左轉彎未依規定,否
路口交岔撞,2022,6.0,20220614.0,屏東縣政府警察局,屏東縣屏東市大同路口 / 屏東縣屏東市大興路口,晴,市區道路,1.0,小客車,男,64.0,違反號誌管制或指揮,否
路口交岔撞,2022,6.0,20220614.0,屏東縣政府警察局,屏東縣屏東市大同路口 / 屏東縣屏東市大興路口,晴,市區道路,2.0,機車,男,31.0,違反號誌管制或指揮,否
對撞,2022,6.0,20220614.0,新北市政府警察局,新北市蘆洲區2號越堤道 / 新北市蘆洲區環堤大道路,晴,市區道路,1.0,機車,男,50.0,違反特定標誌(線)禁制,否
對撞,2022,6.0,20220614.0,新北市政府警察局,新北市蘆洲區2號越堤道 / 新北市蘆洲區環堤大道路,晴,市區道路,2.0,小客車,男,46.0,違反特定標誌(線)禁制,否
對撞,2022,6.0,20220614.0,新北市政府警察局,新北市蘆洲區2號越堤道 / 新北市蘆洲區環堤大道路,晴,市區道路,3.0,機車,男,21.0,違反特定標誌(線)禁制,否
衝出路外,2022,6.0,20220614.0,屏東縣政府警察局,屏東縣屏東市前進里建國路前0.0公尺,晴,省道,1.0,機車,男,18.0,未注意車前狀態,否
衝出路外,2022,6.0,20220614.0,屏東縣政府警察局,屏東縣屏東市前進里建國路前0.0公尺,晴,省道,2.0,,無或物(動物、堆置物),-1.0,未注意車前狀態,否
衝出路外,2022,6.0,20220614.0,屏東縣政府警察局,屏東縣屏東市前進里建國路前0.0公尺,晴,省道,3.0,人,女,18.0,未注意車前狀態,否
撞號誌、標誌桿,2022,6.0,20220614.0,花蓮縣警察局,花蓮縣光復鄉台9線 242公里700.0公尺處南側向內側,陰,省道,1.0,小貨車(含客、貨兩用),男,74.0,未注意車前狀態,否
撞號誌、標誌桿,2022,6.0,20220614.0,花蓮縣警察局,花蓮縣光復鄉台9線 242公里700.0公尺處南側向內側,陰,省道,2.0,,無或物(動物、堆置物),-1.0,未注意車前狀態,否
撞路樹、電桿,2022,6.0,20220615.0,高雄市政府警察局,高雄市內門區182縣道內東390燈桿號前0.0公尺,晴,市區道路,1.0,小客車,男,30.0,未注意車前狀態,否
撞路樹、電桿,2022,6.0,20220615.0,高雄市政府警察局,高雄市內門區182縣道內東390燈桿號前0.0公尺,晴,市區道路,2.0,,無或物(動物、堆置物),111.0,未注意車前狀態,否
撞路樹、電桿,2022,6.0,20220615.0,高雄市政府警察局,高雄市內門區182縣道內東390燈桿號前0.0公尺,晴,市區道路,3.0,人,男,29.0,未注意車前狀態,否
其他,2022,6.0,20220615.0,新竹市警察局,新竹市東區公道五路三段與東進路口往愛買方向外側慢車道(146295號燈桿),雨,市區道路,1.0,機車,男,40.0,其他引起事故之違規或不當行為,否
其他,2022,6.0,20220615.0,新竹市警察局,新竹市東區公道五路三段與東進路口往愛買方向外側慢車道(146295號燈桿),雨,市區道路,2.0,,無或物(動物、堆置物),-1.0,其他引起事故之違規或不當行為,否
撞路樹、電桿,2022,6.0,20220615.0,苗栗縣警察局,苗栗縣苑裡鎮泰田里81之2號前水溝內,晴,村里道路,1.0,機車,男,56.0,不明原因肇事,否
撞路樹、電桿,2022,6.0,20220615.0,苗栗縣警察局,苗栗縣苑裡鎮泰田里81之2號前水溝內,晴,村里道路,2.0,,無或物(動物、堆置物),-1.0,不明原因肇事,否
穿越道路中,2022,6.0,20220615.0,桃園市政府警察局,桃園市龜山區萬壽路一段口 / 桃園市龜山區中正路口,雨,市區道路,1.0,小貨車(含客、貨兩用),男,75.0,搶越行人穿越道,否
穿越道路中,2022,6.0,20220615.0,桃園市政府警察局,桃園市龜山區萬壽路一段口 / 桃園市龜山區中正路口,雨,市區道路,2.0,人,女,46.0,搶越行人穿越道,否
撞護欄(樁),2022,6.0,20220615.0,基隆市警察局,基隆市安樂區北濱公路澳底橋,雨,市區道路,1.0,小客車,男,26.0,未依規定減速,否
撞護欄(樁),2022,6.0,20220615.0,基隆市警察局,基隆市安樂區北濱公路澳底橋,雨,市區道路,2.0,,無或物(動物、堆置物),0.0,未依規定減速,否
撞護欄(樁),2022,6.0,20220615.0,基隆市警察局,基隆市安樂區北濱公路澳底橋,雨,市區道路,3.0,人,女,21.0,未依規定減速,否
追撞,2022,6.0,20220615.0,雲林縣警察局,雲林縣林內鄉中正路532號,晴,縣道,1.0,小客車,女,60.0,右轉彎未依規定,否
追撞,2022,6.0,20220615.0,雲林縣警察局,雲林縣林內鄉中正路532號,晴,縣道,2.0,機車,男,69.0,右轉彎未依規定,否
側撞,2022,6.0,20220615.0,臺南市政府警察局,臺南市仁德區文賢路一段862巷口,晴,市區道路,1.0,機車,女,61.0,未依規定讓車,否
側撞,2022,6.0,20220615.0,臺南市政府警察局,臺南市仁德區文賢路一段862巷口,晴,市區道路,2.0,機車,女,21.0,未依規定讓車,否
路上翻車、摔倒,2022,6.0,20220615.0,高雄市政府警察局,高雄市燕巢區深中路深水229燈桿號前0.0公尺,晴,市區道路,1.0,機車,男,19.0,未注意車前狀態,否
路上翻車、摔倒,2022,6.0,20220615.0,高雄市政府警察局,高雄市燕巢區深中路深水229燈桿號前0.0公尺,晴,市區道路,2.0,,無或物(動物、堆置物),111.0,未注意車前狀態,否
撞號誌、標誌桿,2022,6.0,20220616.0,花蓮縣警察局,花蓮縣瑞穗鄉中正北路3段238-25號前0.0公尺附近,晴,省道,1.0,機車,女,39.0,酒醉(後)駕駛失控,否
撞號誌、標誌桿,2022,6.0,20220616.0,花蓮縣警察局,花蓮縣瑞穗鄉中正北路3段238-25號前0.0公尺附近,晴,省道,2.0,,無或物(動物、堆置物),-1.0,酒醉(後)駕駛失控,否
撞橋樑、建築物,2022,6.0,20220616.0,彰化縣警察局,彰化縣伸港鄉海尾村中興路3段前0.0公尺,陰,村里道路,1.0,機車,男,66.0,不明原因肇事,否
撞橋樑、建築物,2022,6.0,20220616.0,彰化縣警察局,彰化縣伸港鄉海尾村中興路3段前0.0公尺,陰,村里道路,2.0,,無或物(動物、堆置物),0.0,不明原因肇事,否
同向擦撞,2022,6.0,20220616.0,新北市政府警察局,新北市中和區新北市中和區和城路1段077358燈桿,晴,市區道路,1.0,機車,男,34.0,未注意車前狀態,否
同向擦撞,2022,6.0,20220616.0,新北市政府警察局,新北市中和區新北市中和區和城路1段077358燈桿,晴,市區道路,2.0,曳引車,男,40.0,未注意車前狀態,否
穿越道路中,2022,6.0,20220616.0,臺中市政府警察局,臺中市北區錦祥里進化路 / 臺中市北區錦祥里天祥街,陰,市區道路,1.0,小貨車(含客、貨兩用),男,56.0,搶越行人穿越道,否
穿越道路中,2022,6.0,20220616.0,臺中市政府警察局,臺中市北區錦祥里進化路 / 臺中市北區錦祥里天祥街,陰,市區道路,2.0,人,男,65.0,搶越行人穿越道,否
其他,2022,6.0,20220616.0,桃園市政府警察局,桃園市新屋區赤欄里中山西路2段233號前0.0公尺附近,雨,市區道路,1.0,機車,女,69.0,未注意車前狀態,否
其他,2022,6.0,20220616.0,桃園市政府警察局,桃園市新屋區赤欄里中山西路2段233號前0.0公尺附近,雨,市區道路,2.0,小貨車(含客、貨兩用),男,48.0,未注意車前狀態,否
路口交岔撞,2022,6.0,20220616.0,臺南市政府警察局,臺南市鹽水區竹林里無名道路蜈蜞高幹31N0146FE97電桿前,晴,市區道路,1.0,小客車,男,48.0,未依規定讓車,否
路口交岔撞,2022,6.0,20220616.0,臺南市政府警察局,臺南市鹽水區竹林里無名道路蜈蜞高幹31N0146FE97電桿前,晴,市區道路,2.0,機車,男,41.0,未依規定讓車,否
撞路樹、電桿,2022,6.0,20220616.0,臺南市政府警察局,臺南市鹽水區坔頭港里坔頭港200-55號前0.0公尺附近,晴,市區道路,1.0,機車,女,73.0,不明原因肇事,否
撞路樹、電桿,2022,6.0,20220616.0,臺南市政府警察局,臺南市鹽水區坔頭港里坔頭港200-55號前0.0公尺附近,晴,市區道路,2.0,,無或物(動物、堆置物),-1.0,不明原因肇事,否
側撞,2022,6.0,20220616.0,臺南市政府警察局,臺南市七股區大埕里大埕176公路8公里處,晴,市區道路,1.0,機車,男,82.0,未依規定讓車,否
側撞,2022,6.0,20220616.0,臺南市政府警察局,臺南市七股區大埕里大埕176公路8公里處,晴,市區道路,2.0,小貨車(含客、貨兩用),男,40.0,未依規定讓車,否
撞路樹、電桿,2022,6.0,20220616.0,彰化縣警察局,彰化縣員林市萬年里員集路2段386弄前0.0公尺,晴,市區道路,1.0,機車,男,41.0,酒醉(後)駕駛失控,否
撞路樹、電桿,2022,6.0,20220616.0,彰化縣警察局,彰化縣員林市萬年里員集路2段386弄前0.0公尺,晴,市區道路,2.0,,無或物(動物、堆置物),0.0,酒醉(後)駕駛失控,否
其他,2022,6.0,20220616.0,新北市政府警察局,新北市板橋區新北市板橋區新海橋路往新莊P010412桿,晴,市區道路,1.0,小貨車(含客、貨兩用),男,38.0,未注意車前狀態,否
其他,2022,6.0,20220616.0,新北市政府警察局,新北市板橋區新北市板橋區新海橋路往新莊P010412桿,晴,市區道路,2.0,人,男,72.0,未注意車前狀態,否
追撞,2022,6.0,20220617.0,國道公路警察局,苗栗縣三義鄉國道1號 153公里400.0公尺處北側向爬坡,晴,國道,1.0,大貨車,男,34.0,未注意車前狀態,否
追撞,2022,6.0,20220617.0,國道公路警察局,苗栗縣三義鄉國道1號 153公里400.0公尺處北側向爬坡,晴,國道,2.0,全聯結車,男,43.0,未注意車前狀態,否
側撞,2022,6.0,20220617.0,彰化縣警察局,彰化縣永靖鄉竹子村竹中巷21號前0.0公尺,晴,村里道路,1.0,機車,男,74.0,左轉彎未依規定,否
側撞,2022,6.0,20220617.0,彰化縣警察局,彰化縣永靖鄉竹子村竹中巷21號前0.0公尺,晴,村里道路,2.0,機車,女,49.0,左轉彎未依規定,否
同向通行中,2022,6.0,20220617.0,桃園市政府警察局,桃園市桃園區慈德街118號前0.0公尺附近,晴,市區道路,1.0,小客車,男,67.0,起步未注意其他車(人)安全,否
同向通行中,2022,6.0,20220617.0,桃園市政府警察局,桃園市桃園區慈德街118號前0.0公尺附近,晴,市區道路,2.0,人,女,70.0,起步未注意其他車(人)安全,否
追撞,2022,6.0,20220617.0,國道公路警察局,臺中市烏日區國道3號 203公里400.0公尺處北側向輔助,晴,國道,1.0,小客車,男,43.0,未注意車前狀態,否
追撞,2022,6.0,20220617.0,國道公路警察局,臺中市烏日區國道3號 203公里400.0公尺處北側向輔助,晴,國道,2.0,小客車,男,23.0,未注意車前狀態,否
追撞,2022,6.0,20220617.0,國道公路警察局,臺中市烏日區國道3號 203公里400.0公尺處北側向輔助,晴,國道,3.0,小客車,男,59.0,未注意車前狀態,否
追撞,2022,6.0,20220617.0,國道公路警察局,臺中市烏日區國道3號 203公里400.0公尺處北側向輔助,晴,國道,4.0,,無或物(動物、堆置物),-1.0,未注意車前狀態,否
